user_id,recency_days,frequency,monetary_value,total_events,view_count,cart_count,cart_abandonment_rate,avg_session_duration,purchase_recency_days,churned,churn_probability,risk_level,segment
U04528,25,0,0.0,5,5,0,1.0,4.5,55,0,0.0002,Low,Casual Browsers
U04529,6,12,656.95,67,32,23,0.4782608695652174,7.78,13,0,0.0002,Low,At-Risk Spenders
U04530,19,24,1701.87,79,36,19,0.0,9.33,19,0,0.0002,Low,At-Risk Spenders
U04531,18,0,0.0,6,6,0,1.0,8.65,48,0,0.0002,Low,Casual Browsers
U04532,25,0,0.0,5,5,0,1.0,10.24,55,0,0.0003,Low,Casual Browsers
U04533,2,0,0.0,10,10,0,1.0,9.04,32,0,0.0002,Low,Casual Browsers
U04534,17,3,92.67,23,17,3,0.0,11.47,64,0,0.0004,Low,At-Risk Spenders
U04535,4,1,23.81,23,19,3,0.6666666666666667,7.35,4,0,0.0002,Low,Casual Browsers
U04536,27,1,26.07,26,21,4,0.75,5.48,73,0,0.0005,Low,Casual Browsers
U04537,20,2,47.83,22,19,1,0.0,5.87,77,0,0.0005,Low,At-Risk Spenders
U04538,15,9,521.16,62,29,24,0.625,6.91,57,0,0.0007,Low,At-Risk Spenders
U04539,90,1,6.04,29,25,3,0.6666666666666667,7.04,113,1,0.9995,High,Churned
U04540,45,14,1023.65,72,39,19,0.2631578947368421,6.94,53,1,0.9996,High,Churned
U04541,24,0,0.0,14,14,0,1.0,4.57,54,0,0.0002,Low,Casual Browsers
U04542,13,52,6526.78,175,22,101,0.4851485148514851,8.44,14,0,0.0002,Low,High-Value Loyalists
U04543,0,9,502.37,56,28,19,0.5263157894736843,7.91,5,0,0.0002,Low,At-Risk Spenders
U04544,19,1,9.59,18,15,2,0.5,7.49,89,0,0.0007,Low,At-Risk Spenders
U04545,13,5,172.07,28,20,3,0.0,9.3,25,0,0.0002,Low,At-Risk Spenders
U04546,2,0,0.0,4,3,1,1.0,8.8,32,0,0.0002,Low,Casual Browsers
U04547,43,0,0.0,6,5,1,1.0,8.97,73,1,0.9998,High,Churned
U04548,16,6,286.56,55,28,21,0.7142857142857143,8.03,109,0,0.0012,Low,At-Risk Spenders
U04549,22,1,18.4,11,9,1,0.0,6.73,170,0,0.0008,Low,At-Risk Spenders
U04550,21,1,17.34,11,8,2,0.5,7.63,38,0,0.0003,Low,At-Risk Spenders
U04551,15,13,1076.94,70,29,28,0.5357142857142857,8.89,26,0,0.0002,Low,At-Risk Spenders
U04552,83,36,6011.64,94,16,42,0.1428571428571429,8.02,84,1,0.9998,High,Churned
U04553,15,17,1047.28,79,40,22,0.2272727272727273,9.02,20,0,0.0002,Low,At-Risk Spenders
U04554,1,10,536.54,49,23,16,0.375,6.98,23,0,0.0002,Low,At-Risk Spenders
U04555,28,0,0.0,11,11,0,1.0,12.16,58,0,0.0003,Low,Casual Browsers
U04556,6,18,1241.97,74,32,24,0.25,9.56,13,0,0.0002,Low,At-Risk Spenders
U04557,6,49,7360.08,175,33,93,0.4731182795698925,7.01,6,0,0.0002,Low,High-Value Loyalists
U04558,17,0,0.0,9,9,0,1.0,11.69,47,0,0.0002,Low,Casual Browsers
U04559,21,56,7839.37,164,33,75,0.2533333333333333,7.86,22,0,0.0002,Low,High-Value Loyalists
U04560,21,0,0.0,10,8,2,1.0,13.78,51,0,0.0002,Low,Casual Browsers
U04561,13,0,0.0,14,12,2,1.0,10.93,43,0,0.0002,Low,Casual Browsers
U04562,13,1,46.06,11,8,2,0.5,9.8,38,0,0.0003,Low,At-Risk Spenders
U04563,23,0,0.0,7,7,0,1.0,7.27,53,0,0.0003,Low,Casual Browsers
U04564,75,0,0.0,15,11,4,1.0,6.2,105,1,0.9998,High,Churned
U04565,26,12,807.96,35,15,8,0.0,7.83,26,0,0.0002,Low,At-Risk Spenders
U04566,13,7,392.04,54,29,18,0.6111111111111112,7.52,27,0,0.0002,Low,At-Risk Spenders
U04567,11,0,0.0,7,7,0,1.0,13.04,41,0,0.0002,Low,Casual Browsers
U04568,26,8,565.96,48,19,21,0.6190476190476191,7.87,27,0,0.0002,Low,At-Risk Spenders
U04569,66,1,12.56,24,19,4,0.75,8.4,152,1,0.9995,High,Churned
U04570,22,38,4628.6,146,32,76,0.5,7.66,23,0,0.0002,Low,High-Value Loyalists
U04571,4,1,28.8,14,11,2,0.5,9.77,15,0,0.0002,Low,At-Risk Spenders
U04572,25,7,459.0,40,20,13,0.4615384615384615,8.33,101,0,0.0015,Low,At-Risk Spenders
U04573,7,19,1139.95,59,24,16,0.0,7.24,14,0,0.0002,Low,At-Risk Spenders
U04574,19,7,663.02,45,24,14,0.5,6.97,19,0,0.0002,Low,At-Risk Spenders
U04575,16,1,9.91,10,9,0,1.0,12.38,164,0,0.0008,Low,Casual Browsers
U04576,8,5,397.08,38,17,16,0.6875,7.28,50,0,0.0004,Low,Casual Browsers
U04577,24,3,67.01,24,17,4,0.25,10.79,26,0,0.0002,Low,At-Risk Spenders
U04578,17,15,798.91,76,42,19,0.2105263157894736,7.59,18,0,0.0002,Low,At-Risk Spenders
U04579,28,5,438.47,49,21,23,0.782608695652174,7.72,28,0,0.0002,Low,Casual Browsers
U04580,8,1,25.97,15,10,4,0.75,8.17,144,0,0.0008,Low,Casual Browsers
U04581,6,0,0.0,12,11,1,1.0,8.06,36,0,0.0002,Low,Casual Browsers
U04582,26,0,0.0,3,3,0,1.0,10.3,56,0,0.0002,Low,Casual Browsers
U04583,14,4,218.47,29,21,4,0.0,7.39,14,0,0.0002,Low,At-Risk Spenders
U04584,4,5,163.88,29,20,4,0.0,6.7,36,0,0.0003,Low,At-Risk Spenders
U04585,5,1,21.18,14,13,0,1.0,7.28,65,0,0.0005,Low,Casual Browsers
U04586,24,10,649.05,47,23,14,0.2857142857142857,9.45,58,0,0.0008,Low,At-Risk Spenders
U04587,21,0,0.0,6,6,0,1.0,9.48,51,0,0.0002,Low,Casual Browsers
U04588,77,1,7.49,9,8,0,1.0,9.84,138,1,0.9995,High,Churned
U04589,3,17,1136.07,70,38,15,0.0,8.3,4,0,0.0002,Low,At-Risk Spenders
U04590,19,14,1066.84,68,31,23,0.3913043478260869,8.48,19,0,0.0002,Low,At-Risk Spenders
U04591,2,49,6914.12,154,23,82,0.4024390243902439,7.81,2,0,0.0002,Low,High-Value Loyalists
U04592,2,49,6250.57,157,27,81,0.3950617283950617,8.81,5,0,0.0002,Low,High-Value Loyalists
U04593,26,44,7785.23,157,26,87,0.4942528735632183,8.55,26,0,0.0002,Low,High-Value Loyalists
U04594,13,2,45.1,24,18,4,0.5,7.83,46,0,0.0004,Low,At-Risk Spenders
U04595,26,14,862.21,65,24,27,0.4814814814814815,7.25,46,0,0.0007,Low,At-Risk Spenders
U04596,26,2,100.45,17,10,5,0.6,5.91,43,0,0.0003,Low,Casual Browsers
U04597,21,0,0.0,10,9,1,1.0,7.44,51,0,0.0002,Low,Casual Browsers
U04598,25,0,0.0,8,8,0,1.0,4.28,55,0,0.0002,Low,Casual Browsers
U04599,2,1,60.23,14,10,3,0.6666666666666667,9.03,73,0,0.0005,Low,Casual Browsers
U04600,12,0,0.0,3,3,0,1.0,16.37,42,0,0.0002,Low,Casual Browsers
U04601,18,6,430.13,55,33,16,0.625,6.81,82,0,0.0014,Low,At-Risk Spenders
U04602,25,17,1186.71,77,36,24,0.2916666666666666,9.14,25,0,0.0002,Low,At-Risk Spenders
U04603,21,6,341.31,55,33,16,0.625,8.95,75,0,0.0013,Low,At-Risk Spenders
U04604,11,2,46.46,14,7,5,0.6,4.34,144,0,0.0007,Low,Casual Browsers
U04605,21,1,17.73,16,13,2,0.5,8.46,163,0,0.0008,Low,At-Risk Spenders
U04606,23,0,0.0,6,6,0,1.0,5.82,53,0,0.0002,Low,Casual Browsers
U04607,0,10,447.74,69,37,22,0.5454545454545454,7.48,18,0,0.0002,Low,At-Risk Spenders
U04608,15,11,654.35,47,23,13,0.1538461538461538,7.71,24,0,0.0002,Low,At-Risk Spenders
U04609,26,3,81.89,28,23,2,0.0,9.33,29,0,0.0002,Low,At-Risk Spenders
U04610,8,15,882.97,70,36,19,0.2105263157894736,6.95,19,0,0.0002,Low,At-Risk Spenders
U04611,10,0,0.0,4,4,0,1.0,17.23,40,0,0.0002,Low,Casual Browsers
U04612,76,1,25.65,14,13,0,1.0,4.08,128,1,0.9995,High,Churned
U04613,16,11,555.85,63,29,23,0.5217391304347826,8.56,39,0,0.0005,Low,At-Risk Spenders
U04614,81,0,0.0,22,20,2,1.0,9.09,111,1,0.9998,High,Churned
U04615,13,12,751.31,57,26,19,0.368421052631579,9.91,17,0,0.0002,Low,At-Risk Spenders
U04616,22,8,402.71,41,20,13,0.3846153846153846,9.27,27,0,0.0002,Low,At-Risk Spenders
U04617,11,1,27.78,12,7,4,0.75,6.97,115,0,0.0008,Low,Casual Browsers
U04618,6,37,5007.49,101,20,44,0.159090909090909,7.88,17,0,0.0002,Low,High-Value Loyalists
U04619,3,1,10.18,22,15,6,0.8333333333333334,7.79,3,0,0.0002,Low,Casual Browsers
U04620,19,0,0.0,6,6,0,1.0,8.22,49,0,0.0002,Low,Casual Browsers
U04621,13,0,0.0,7,7,0,1.0,6.17,43,0,0.0002,Low,Casual Browsers
U04622,8,1,28.88,23,19,3,0.6666666666666667,10.53,60,0,0.0004,Low,Casual Browsers
U04623,107,0,0.0,13,13,0,1.0,6.09,137,1,0.9998,High,Churned
U04624,17,38,5074.49,120,25,57,0.3333333333333333,7.24,17,0,0.0002,Low,High-Value Loyalists
U04625,27,6,384.89,40,19,15,0.6,6.44,64,0,0.001,Low,At-Risk Spenders
U04626,10,37,4337.17,119,14,68,0.4558823529411765,7.59,15,0,0.0002,Low,High-Value Loyalists
U04627,8,2,63.52,29,26,1,0.0,7.7,133,0,0.0008,Low,At-Risk Spenders
U04628,4,35,5768.81,105,18,52,0.3269230769230768,8.28,9,0,0.0002,Low,High-Value Loyalists
U04629,16,7,510.13,30,12,11,0.3636363636363636,7.04,61,0,0.0011,Low,At-Risk Spenders
U04630,3,0,0.0,5,5,0,1.0,6.64,33,0,0.0002,Low,Casual Browsers
U04631,74,10,723.39,42,17,15,0.3333333333333333,7.79,77,1,0.9998,High,Churned
U04632,7,0,0.0,7,7,0,1.0,11.46,37,0,0.0002,Low,Casual Browsers
U04633,26,12,821.31,59,28,19,0.368421052631579,7.39,30,0,0.0002,Low,At-Risk Spenders
U04634,12,2,132.7,28,22,4,0.5,8.76,12,0,0.0002,Low,At-Risk Spenders
U04635,80,2,45.13,24,19,3,0.3333333333333333,9.68,84,1,0.9995,High,Churned
U04636,2,2,52.91,21,15,4,0.5,8.67,52,0,0.0005,Low,At-Risk Spenders
U04637,22,0,0.0,5,5,0,1.0,7.26,52,0,0.0002,Low,Casual Browsers
U04638,8,0,0.0,13,12,1,1.0,10.47,38,0,0.0002,Low,Casual Browsers
U04639,3,2,51.95,28,22,4,0.5,9.5,56,0,0.0006,Low,At-Risk Spenders
U04640,11,7,630.34,33,15,11,0.3636363636363636,8.36,19,0,0.0002,Low,At-Risk Spenders
U04641,5,57,7626.84,185,26,102,0.4411764705882353,8.37,5,0,0.0002,Low,High-Value Loyalists
U04642,5,20,1469.78,75,36,19,0.0,8.95,10,0,0.0002,Low,At-Risk Spenders
U04643,8,0,0.0,12,12,0,1.0,5.53,38,0,0.0002,Low,Casual Browsers
U04644,101,23,2713.85,90,14,53,0.5660377358490566,7.94,109,1,0.9998,High,Churned
U04645,13,3,72.17,18,15,0,1.0,6.31,33,0,0.0003,Low,Casual Browsers
U04646,21,14,787.37,52,25,13,0.0,8.98,30,0,0.0002,Low,At-Risk Spenders
U04647,19,1,73.76,16,15,0,1.0,6.51,173,0,0.0008,Low,Casual Browsers
U04648,14,10,654.89,69,26,33,0.696969696969697,8.46,14,0,0.0002,Low,At-Risk Spenders
U04649,0,0,0.0,8,8,0,1.0,5.06,30,0,0.0002,Low,Casual Browsers
U04650,29,0,0.0,13,12,1,1.0,8.67,59,0,0.0003,Low,Casual Browsers
U04651,91,2,84.43,27,21,4,0.5,9.37,159,1,0.9996,High,Churned
U04652,29,0,0.0,5,5,0,1.0,3.12,59,0,0.0003,Low,Casual Browsers
U04653,19,16,885.5,71,40,15,0.0,8.0,24,0,0.0002,Low,At-Risk Spenders
U04654,4,1,27.78,28,27,0,1.0,7.16,37,0,0.0003,Low,Casual Browsers
U04655,13,1,14.5,12,8,3,0.6666666666666667,5.73,174,0,0.0006,Low,Casual Browsers
U04656,16,1,32.15,11,9,1,0.0,8.47,116,0,0.0008,Low,At-Risk Spenders
U04657,23,8,542.7,54,31,15,0.4666666666666667,6.72,23,0,0.0002,Low,At-Risk Spenders
U04658,9,6,520.0,62,34,22,0.7272727272727273,8.79,36,0,0.0004,Low,At-Risk Spenders
U04659,26,0,0.0,15,14,1,1.0,11.63,56,0,0.0003,Low,Casual Browsers
U04660,27,9,613.67,45,21,15,0.4,8.46,38,0,0.0005,Low,At-Risk Spenders
U04661,16,1,21.99,20,14,5,0.8,7.79,175,0,0.0006,Low,Casual Browsers
U04662,5,0,0.0,22,18,4,1.0,5.67,35,0,0.0002,Low,Casual Browsers
U04663,7,0,0.0,8,8,0,1.0,12.76,37,0,0.0002,Low,Casual Browsers
U04664,3,0,0.0,14,14,0,1.0,6.03,33,0,0.0002,Low,Casual Browsers
U04665,29,51,6502.53,184,32,101,0.495049504950495,8.2,29,0,0.0002,Low,High-Value Loyalists
U04666,3,2,148.67,17,14,1,0.0,7.42,64,0,0.0005,Low,At-Risk Spenders
U04667,80,4,144.03,22,16,2,0.0,7.65,80,1,0.9997,High,Churned
U04668,7,7,360.96,35,21,7,0.0,9.64,24,0,0.0002,Low,At-Risk Spenders
U04669,0,11,590.0,50,23,16,0.3125,7.8,4,0,0.0002,Low,At-Risk Spenders
U04670,23,11,822.23,71,38,22,0.5,7.62,23,0,0.0002,Low,At-Risk Spenders
U04671,27,13,776.78,57,32,12,0.0,7.74,28,0,0.0002,Low,At-Risk Spenders
U04672,15,42,4981.27,123,17,64,0.34375,8.25,15,0,0.0002,Low,High-Value Loyalists
U04673,18,2,61.87,23,17,4,0.5,11.46,26,0,0.0002,Low,At-Risk Spenders
U04674,117,6,285.04,70,40,24,0.75,8.48,117,1,0.9997,High,Churned
U04675,7,1,12.09,13,12,0,1.0,5.72,57,0,0.0004,Low,Casual Browsers
U04676,24,0,0.0,16,14,2,1.0,7.79,54,0,0.0002,Low,Casual Browsers
U04677,84,0,0.0,14,13,1,1.0,7.49,114,1,0.9998,High,Churned
U04678,3,0,0.0,7,7,0,1.0,10.71,33,0,0.0002,Low,Casual Browsers
U04679,5,28,4022.98,113,17,68,0.5882352941176471,7.08,7,0,0.0002,Low,High-Value Loyalists
U04680,22,0,0.0,29,28,1,1.0,7.55,52,0,0.0003,Low,Casual Browsers
U04681,13,0,0.0,4,3,1,1.0,11.48,43,0,0.0002,Low,Casual Browsers
U04682,6,2,99.4,22,17,3,0.3333333333333333,8.88,91,0,0.0009,Low,At-Risk Spenders
U04683,23,6,473.5,54,33,15,0.6,7.1,49,0,0.0005,Low,At-Risk Spenders
U04684,12,15,1085.2,68,32,21,0.2857142857142857,8.79,43,0,0.0006,Low,At-Risk Spenders
U04685,3,0,0.0,11,11,0,1.0,8.14,33,0,0.0002,Low,Casual Browsers
U04686,28,3,169.91,21,15,3,0.0,8.69,28,0,0.0002,Low,At-Risk Spenders
U04687,68,6,414.78,32,17,9,0.3333333333333333,8.97,76,1,0.9997,High,Churned
U04688,96,36,5873.05,110,17,57,0.368421052631579,8.19,97,1,0.9998,High,Churned
U04689,1,9,448.05,43,21,13,0.3076923076923077,7.88,53,0,0.0008,Low,At-Risk Spenders
U04690,25,0,0.0,6,6,0,1.0,8.38,55,0,0.0003,Low,Casual Browsers
U04691,28,11,972.04,72,38,23,0.5217391304347826,7.7,48,0,0.0006,Low,At-Risk Spenders
U04692,19,1,27.39,25,19,5,0.8,9.18,95,0,0.0007,Low,Casual Browsers
U04693,18,14,804.1,63,32,17,0.1764705882352941,8.12,26,0,0.0002,Low,At-Risk Spenders
U04694,29,0,0.0,21,18,3,1.0,6.57,59,0,0.0003,Low,Casual Browsers
U04695,25,0,0.0,3,3,0,1.0,3.73,55,0,0.0002,Low,Casual Browsers
U04696,29,1,81.92,25,23,1,0.0,8.9,29,0,0.0002,Low,At-Risk Spenders
U04697,29,0,0.0,11,11,0,1.0,7.67,59,0,0.0003,Low,Casual Browsers
U04698,5,9,608.05,69,39,21,0.5714285714285714,7.55,8,0,0.0002,Low,At-Risk Spenders
U04699,42,0,0.0,11,11,0,1.0,8.09,72,1,0.9998,High,Churned
U04700,7,2,34.73,27,22,3,0.3333333333333333,6.51,154,0,0.0008,Low,At-Risk Spenders
U04701,15,5,407.52,41,18,18,0.7222222222222222,8.3,21,0,0.0002,Low,Casual Browsers
U04702,54,55,7712.11,195,28,112,0.5089285714285714,7.4,55,1,0.9997,High,Churned
U04703,15,2,87.1,22,16,4,0.5,7.31,174,0,0.0006,Low,At-Risk Spenders
U04704,29,0,0.0,10,10,0,1.0,6.22,59,0,0.0003,Low,Casual Browsers
U04705,29,1,53.73,21,16,4,0.75,10.0,151,0,0.0008,Low,Casual Browsers
U04706,13,4,296.62,36,16,16,0.75,7.87,54,0,0.0006,Low,Casual Browsers
U04707,21,0,0.0,11,8,3,1.0,11.95,51,0,0.0002,Low,Casual Browsers
U04708,15,0,0.0,9,9,0,1.0,10.22,45,0,0.0002,Low,Casual Browsers
U04709,17,0,0.0,9,9,0,1.0,7.68,47,0,0.0002,Low,Casual Browsers
U04710,20,0,0.0,7,7,0,1.0,11.0,50,0,0.0002,Low,Casual Browsers
U04711,10,2,27.47,16,12,2,0.0,6.46,27,0,0.0002,Low,At-Risk Spenders
U04712,5,17,941.44,73,37,19,0.1052631578947368,8.05,6,0,0.0002,Low,At-Risk Spenders
U04713,2,12,1068.77,70,36,22,0.4545454545454546,8.38,2,0,0.0002,Low,At-Risk Spenders
U04714,28,0,0.0,3,3,0,1.0,5.33,58,0,0.0003,Low,Casual Browsers
U04715,1,0,0.0,5,5,0,1.0,10.24,31,0,0.0002,Low,Casual Browsers
U04716,6,0,0.0,18,16,2,1.0,9.2,36,0,0.0002,Low,Casual Browsers
U04717,19,4,272.62,32,19,9,0.5555555555555556,7.54,50,0,0.0005,Low,At-Risk Spenders
U04718,20,28,3299.68,109,17,64,0.5625,7.37,20,0,0.0002,Low,High-Value Loyalists
U04719,10,6,467.54,46,29,11,0.4545454545454546,8.1,10,0,0.0002,Low,At-Risk Spenders
U04720,26,5,520.37,45,27,13,0.6153846153846154,8.1,88,0,0.0015,Low,At-Risk Spenders
U04721,23,2,50.2,15,11,2,0.0,7.9,43,0,0.0003,Low,At-Risk Spenders
U04722,86,12,855.41,69,33,24,0.5,6.04,86,1,0.9998,High,Churned
U04723,6,8,538.95,30,13,9,0.1111111111111111,6.77,6,0,0.0002,Low,At-Risk Spenders
U04724,11,0,0.0,5,4,1,1.0,6.42,41,0,0.0002,Low,Casual Browsers
U04725,11,4,265.0,35,17,14,0.7142857142857143,8.17,22,0,0.0002,Low,Casual Browsers
U04726,65,3,88.56,19,14,2,0.0,7.9,112,1,0.9996,High,Churned
U04727,18,16,1101.97,69,34,19,0.1578947368421053,6.78,18,0,0.0002,Low,At-Risk Spenders
U04728,8,13,768.99,60,32,15,0.1333333333333333,8.6,8,0,0.0002,Low,At-Risk Spenders
U04729,22,0,0.0,8,7,1,1.0,10.78,52,0,0.0002,Low,Casual Browsers
U04730,10,0,0.0,3,3,0,1.0,9.73,40,0,0.0002,Low,Casual Browsers
U04731,83,5,186.63,30,17,8,0.375,10.2,89,1,0.9997,High,Churned
U04732,110,1,63.36,22,17,4,0.75,10.0,162,1,0.9995,High,Churned
U04733,28,4,215.88,29,25,0,1.0,6.98,103,0,0.001,Low,Casual Browsers
U04734,18,0,0.0,14,14,0,1.0,9.3,48,0,0.0002,Low,Casual Browsers
U04735,10,14,769.64,50,19,17,0.1764705882352941,9.4,19,0,0.0002,Low,At-Risk Spenders
U04736,117,17,1069.79,71,35,19,0.1052631578947368,7.89,119,1,0.9998,High,Churned
U04737,23,33,4958.8,109,17,59,0.4406779661016949,6.92,23,0,0.0002,Low,High-Value Loyalists
U04738,25,3,114.0,20,15,2,0.0,7.52,33,0,0.0003,Low,At-Risk Spenders
U04739,11,0,0.0,8,8,0,1.0,7.52,41,0,0.0002,Low,Casual Browsers
U04740,26,1,12.3,8,7,0,1.0,8.69,63,0,0.0005,Low,Casual Browsers
U04741,17,4,190.03,23,18,1,0.0,8.74,108,0,0.0013,Low,At-Risk Spenders
U04742,81,1,23.01,10,6,3,0.6666666666666667,5.48,81,1,0.9995,High,Churned
U04743,32,31,4882.85,111,16,64,0.515625,9.01,34,1,0.9993,High,Churned
U04744,2,2,72.36,23,17,4,0.5,9.62,21,0,0.0002,Low,At-Risk Spenders
U04745,18,0,0.0,15,13,2,1.0,5.0,48,0,0.0002,Low,Casual Browsers
U04746,77,51,7236.78,149,16,82,0.3780487804878049,7.26,77,1,0.9997,High,Churned
U04747,0,36,4954.08,101,17,48,0.25,8.94,2,0,0.0002,Low,High-Value Loyalists
U04748,97,0,0.0,12,11,1,1.0,7.96,127,1,0.9998,High,Churned
U04749,22,14,816.61,69,37,18,0.2222222222222222,7.55,33,0,0.0004,Low,At-Risk Spenders
U04750,27,0,0.0,12,10,2,1.0,8.85,57,0,0.0003,Low,Casual Browsers
U04751,5,1,18.81,6,5,0,1.0,10.85,138,0,0.0008,Low,Casual Browsers
U04752,25,0,0.0,10,10,0,1.0,5.11,55,0,0.0003,Low,Casual Browsers
U04753,20,0,0.0,3,3,0,1.0,2.83,50,0,0.0002,Low,Casual Browsers
U04754,24,0,0.0,3,3,0,1.0,4.77,54,0,0.0002,Low,Casual Browsers
U04755,20,10,816.24,63,30,23,0.5652173913043479,7.03,20,0,0.0002,Low,At-Risk Spenders
U04756,1,43,5869.91,148,25,80,0.4625,8.55,1,0,0.0002,Low,High-Value Loyalists
U04757,55,9,605.54,77,40,28,0.6785714285714286,9.06,77,1,0.9997,High,Churned
U04758,10,0,0.0,9,8,1,1.0,9.28,40,0,0.0002,Low,Casual Browsers
U04759,9,2,75.43,27,20,5,0.6,7.56,92,0,0.0008,Low,At-Risk Spenders
U04760,5,10,636.14,48,26,12,0.1666666666666666,7.53,19,0,0.0002,Low,At-Risk Spenders
U04761,28,27,4230.94,111,31,53,0.490566037735849,9.39,28,0,0.0002,Low,High-Value Loyalists
U04762,28,12,873.19,66,29,25,0.52,6.8,32,0,0.0004,Low,At-Risk Spenders
U04763,13,1,54.39,13,12,0,1.0,10.5,172,0,0.0008,Low,Casual Browsers
U04764,27,3,79.77,28,22,3,0.0,5.92,41,0,0.0003,Low,At-Risk Spenders
U04765,8,16,1115.7,77,34,27,0.4074074074074074,8.7,26,0,0.0002,Low,At-Risk Spenders
U04766,10,1,36.6,20,19,0,1.0,9.61,10,0,0.0002,Low,Casual Browsers
U04767,6,11,584.41,75,38,26,0.5769230769230769,6.13,8,0,0.0002,Low,At-Risk Spenders
U04768,39,0,0.0,12,12,0,1.0,7.62,69,1,0.9998,High,Churned
U04769,8,1,18.05,19,18,0,1.0,8.87,164,0,0.0008,Low,Casual Browsers
U04770,16,26,3455.87,87,11,50,0.48,8.9,26,0,0.0002,Low,High-Value Loyalists
U04771,36,10,727.78,66,36,20,0.5,6.89,36,1,0.9992,High,Churned
U04772,10,3,131.43,17,12,2,0.0,10.1,10,0,0.0002,Low,At-Risk Spenders
U04773,7,1,17.07,9,7,1,0.0,10.8,49,0,0.0004,Low,At-Risk Spenders
U04774,23,0,0.0,7,7,0,1.0,6.37,53,0,0.0002,Low,Casual Browsers
U04775,9,0,0.0,12,12,0,1.0,12.47,39,0,0.0002,Low,Casual Browsers
U04776,15,0,0.0,9,9,0,1.0,4.14,45,0,0.0002,Low,Casual Browsers
U04777,34,12,995.53,68,30,26,0.5384615384615384,8.02,37,1,0.9993,High,Churned
U04778,14,10,950.96,78,43,25,0.6,8.4,14,0,0.0002,Low,At-Risk Spenders
U04779,20,4,219.13,27,20,3,0.0,8.89,39,0,0.0003,Low,At-Risk Spenders
U04780,7,2,84.38,13,7,4,0.5,7.17,15,0,0.0002,Low,At-Risk Spenders
U04781,119,1,74.61,25,22,2,0.5,9.46,158,1,0.9995,High,Churned
U04782,12,3,92.61,26,19,4,0.25,8.19,33,0,0.0003,Low,At-Risk Spenders
U04783,9,2,145.6,17,12,3,0.3333333333333333,7.58,107,0,0.001,Low,At-Risk Spenders
U04784,28,18,1131.2,77,37,22,0.1818181818181817,9.61,28,0,0.0002,Low,At-Risk Spenders
U04785,6,0,0.0,6,6,0,1.0,8.17,36,0,0.0002,Low,Casual Browsers
U04786,18,12,673.64,71,38,21,0.4285714285714286,8.51,19,0,0.0002,Low,At-Risk Spenders
U04787,23,1,28.93,24,17,6,0.8333333333333334,15.06,105,0,0.0008,Low,Casual Browsers
U04788,6,1,30.52,10,8,1,0.0,12.82,24,0,0.0002,Low,At-Risk Spenders
U04789,14,9,432.18,75,40,26,0.6538461538461539,8.87,64,0,0.0012,Low,At-Risk Spenders
U04790,20,5,533.14,50,25,20,0.75,7.1,58,0,0.0007,Low,Casual Browsers
U04791,82,0,0.0,8,7,1,1.0,6.95,112,1,0.9998,High,Churned
U04792,24,48,6273.49,153,30,75,0.36,7.29,26,0,0.0002,Low,High-Value Loyalists
U04793,76,7,516.9,35,18,10,0.3,10.72,91,1,0.9997,High,Churned
U04794,0,1,106.5,15,11,3,0.6666666666666667,9.39,0,0,0.0002,Low,Casual Browsers
U04795,24,0,0.0,19,15,4,1.0,7.68,54,0,0.0002,Low,Casual Browsers
U04796,28,0,0.0,22,19,3,1.0,8.71,58,0,0.0003,Low,Casual Browsers
U04797,6,1,62.95,24,23,0,1.0,7.06,58,0,0.0005,Low,Casual Browsers
U04798,19,7,325.46,40,19,14,0.5,8.56,19,0,0.0002,Low,At-Risk Spenders
U04799,94,24,3702.35,88,12,52,0.5384615384615384,6.03,97,1,0.9998,High,Churned
U04800,0,0,0.0,8,8,0,1.0,11.78,30,0,0.0002,Low,Casual Browsers
U04801,75,0,0.0,23,19,4,1.0,11.06,105,1,0.9998,High,Churned
U04802,83,2,56.7,27,23,2,0.0,8.5,83,1,0.9995,High,Churned
U04803,26,2,33.6,23,19,2,0.0,11.05,136,0,0.0008,Low,At-Risk Spenders
U04804,10,2,53.07,19,14,3,0.3333333333333333,8.91,30,0,0.0002,Low,At-Risk Spenders
U04805,10,0,0.0,9,9,0,1.0,5.46,40,0,0.0002,Low,Casual Browsers
U04806,17,0,0.0,5,3,2,1.0,2.62,47,0,0.0002,Low,Casual Browsers
U04807,75,36,5394.68,143,28,79,0.5443037974683544,7.14,76,1,0.9997,High,Churned
U04808,26,3,124.59,18,13,2,0.0,6.59,85,0,0.0009,Low,At-Risk Spenders
U04809,2,2,27.38,26,22,2,0.0,7.26,69,0,0.0005,Low,At-Risk Spenders
U04810,8,0,0.0,12,12,0,1.0,7.89,38,0,0.0002,Low,Casual Browsers
U04811,27,0,0.0,3,3,0,1.0,9.37,57,0,0.0002,Low,Casual Browsers
U04812,17,10,464.94,69,36,23,0.5652173913043479,10.56,33,0,0.0004,Low,At-Risk Spenders
U04813,89,1,25.8,15,13,1,0.0,6.91,170,1,0.9995,High,Churned
U04814,28,7,379.64,46,23,16,0.5625,6.14,28,0,0.0002,Low,At-Risk Spenders
U04815,17,63,8313.11,180,29,88,0.284090909090909,8.2,25,0,0.0002,Low,High-Value Loyalists
U04816,1,0,0.0,4,3,1,1.0,6.9,31,0,0.0002,Low,Casual Browsers
U04817,0,1,20.8,14,11,2,0.5,8.64,126,0,0.0008,Low,At-Risk Spenders
